datetime,MW,80GAW,26WIS,26WOS,dTemp,k,Q
2020-02-27 12:00:00,68.65,4264.92,29.62,26.75,2.87,249.86,850.06
2020-02-27 13:00:00,2.99,404.15,28.21,27.67,0.54,249.86,15.17
2020-02-27 14:00:00,86.65,5031.35,26.38,30.25,3.87,249.86,1351.12
2020-02-27 15:00:00,82.93,4931.96,29.95,27.21,2.74,249.86,939.24
2020-02-27 16:00:00,70.64,4958.2,30.09,27,3.09,249.86,1064.7
2020-02-27 17:00:00,89.77,4995.15,26.71,30.29,3.58,249.86,1241.68
2020-02-27 18:00:00,71.06,5076.99,26.49,30.49,4,249.86,1408.3
2020-02-27 19:00:00,80.73,4896.58,29.77,27.22,2.55,249.86,866.37
2020-02-27 20:00:00,79.56,4908.93,29.99,26.95,3.05,249.86,1038
2020-02-27 21:00:00,79.67,5039.2,26.76,30.21,3.45,249.86,1208
2020-02-27 22:00:00,79.54,5054.31,26.48,30.41,3.93,249.86,1378.49
2020-02-27 23:00:00,80.3,4893.22,29.68,27.1,2.58,249.86,875.77
2020-02-28 00:00:00,74.73,4922.82,29.9,26.87,3.03,249.86,1034.66
2020-02-28 01:00:00,0.93,513.43,27.84,28.12,0.28,249.86,9.84
2020-02-28 02:00:00,-0.01,1.72,28.35,28.53,0.17,249.86,0.02
2020-02-28 03:00:00,-0.01,1.71,28.67,28.86,0.18,249.86,0.02
2020-02-28 04:00:00,-0.01,1.7,28.96,29.1,0.15,249.86,0.02
2020-02-28 05:00:00,-0.01,1.69,29.21,29.3,0.09,249.86,0.01
2020-02-28 06:00:00,-0.01,1.69,29.42,29.46,0.04,249.86,0
2020-02-28 07:00:00,-0.01,1.69,29.6,29.59,0.01,249.86,0
2020-02-28 08:00:00,2.56,492.08,28.35,27.42,0.94,249.86,31.95
2020-02-28 09:00:00,81.58,5040.54,26.47,29.76,3.3,249.86,1152.9
2020-02-28 10:00:00,81.44,5050.08,26.41,30.29,3.88,249.86,1358.31
2020-02-28 11:00:00,81.72,4906.64,29.65,27.02,2.63,249.86,897.23
2020-02-28 12:00:00,80.49,4924.23,29.94,26.8,3.14,249.86,1071.86
2020-02-28 13:00:00,78.82,5027.81,26.71,30.21,3.5,249.86,1221.51
2020-02-28 14:00:00,82.43,5049.23,26.46,30.48,4.02,249.86,1407.8
2020-02-28 15:00:00,82.95,4923.82,29.92,27.22,2.7,249.86,922.35
2020-02-28 16:00:00,88.12,4905.79,30.21,26.97,3.24,249.86,1104.62
2020-02-28 17:00:00,89.52,4962.31,26.81,30.55,3.74,249.86,1287.36
2020-02-28 18:00:00,89.39,4990.69,26.59,30.85,4.27,249.86,1477.5
2020-02-28 19:00:00,88.13,4872.04,30.16,27.28,2.88,249.86,973.3
2020-02-28 20:00:00,79.92,4925.05,30.34,27.04,3.3,249.86,1127.13
2020-02-28 21:00:00,79.87,5007.92,26.83,30.42,3.59,249.86,1246.48
2020-02-28 22:00:00,79.82,5022.71,26.54,30.57,4.03,249.86,1406.25
2020-02-28 23:00:00,80.66,4887.72,29.85,27.18,2.67,249.86,904.65
2020-02-29 00:00:00,22.46,1798.89,28.94,27.31,1.63,249.86,203.11
2020-02-29 01:00:00,53.89,4112.27,29.73,26.99,2.73,249.86,780.35
2020-02-29 02:00:00,-0.01,1.8,28.52,27.85,0.67,249.86,0.08
2020-02-29 03:00:00,-0.01,1.73,28.89,28.62,0.26,249.86,0.03
2020-02-29 04:00:00,-0.01,1.73,29.19,29.11,0.08,249.86,0.01
2020-02-29 05:00:00,-0.01,1.73,29.48,29.46,0.02,249.86,0
2020-02-29 06:00:00,-0.01,1.74,29.74,29.73,0.01,249.86,0
2020-02-29 07:00:00,-0.01,1.69,29.96,29.96,0.01,249.86,0
2020-02-29 08:00:00,-0.01,124.88,30.02,29.87,0.15,249.86,1.28
2020-02-29 09:00:00,-0.01,2.73,28.73,27.71,1.02,249.86,0.19
2020-02-29 10:00:00,-0.01,1.69,28.95,28.34,0.61,249.86,0.07
2020-02-29 11:00:00,12.08,1190.06,28.65,29.05,0.4,249.86,33.37
2020-02-29 12:00:00,88.59,4877.21,29.73,27.27,2.46,249.86,832.25
2020-02-29 13:00:00,88.45,4894.77,30.28,27.16,3.13,249.86,1062.55
2020-02-29 14:00:00,87.05,4973.18,26.96,30.6,3.63,249.86,1254.64
2020-02-29 15:00:00,87.43,4987.3,26.73,30.87,4.14,249.86,1434.15
2020-02-29 16:00:00,88.16,4878.21,30.44,27.67,2.77,249.86,937.81
2020-02-29 17:00:00,88.67,4892.87,30.62,27.31,3.31,249.86,1123.3
2020-02-29 18:00:00,85.23,4971.44,27.07,30.74,3.67,249.86,1266.36
2020-02-29 19:00:00,84.43,4995.21,26.75,30.89,4.14,249.86,1435.43
2020-02-29 20:00:00,82.46,4903.01,30.11,27.39,2.72,249.86,923.96
2020-02-29 21:00:00,83.46,4925.29,30.36,27.17,3.19,249.86,1089.76
2020-02-29 22:00:00,83.43,4983.66,27.01,30.59,3.58,249.86,1237.9
2020-02-29 23:00:00,82.85,5006.28,26.7,30.75,4.06,249.86,1409.2
2020-03-01 00:00:00,82.68,4883.97,30.02,27.33,2.69,249.86,912.1
2020-03-01 01:00:00,50.61,3329.56,29.65,27.3,2.35,249.86,542.9
2020-03-01 02:00:00,45.35,3853.19,27.2,29.56,2.36,249.86,631.5
2020-03-01 03:00:00,6.51,938,27.36,29.04,1.68,249.86,109.11
2020-03-01 04:00:00,-0.01,1.72,28.3,29.22,0.92,249.86,0.11
2020-03-01 05:00:00,-0.01,1.7,28.85,29.49,0.64,249.86,0.07
2020-03-01 06:00:00,-0.01,1.66,29.27,29.72,0.45,249.86,0.05
2020-03-01 07:00:00,-0.01,1.72,29.61,29.92,0.31,249.86,0.04
2020-03-01 08:00:00,-0.01,143.33,29.15,28.93,0.22,249.86,2.22
2020-03-01 09:00:00,-0.01,2.81,28.74,27.76,0.97,249.86,0.19
2020-03-01 10:00:00,40.97,3525.22,27.39,29.25,1.87,249.86,456.63
2020-03-01 11:00:00,60.23,5053.16,26.56,30.21,3.65,249.86,1278.48
2020-03-01 12:00:00,60.6,4940.15,29.68,27.28,2.4,249.86,824.08
2020-03-01 13:00:00,39.31,3546.19,29.47,27.27,2.2,249.86,541.02
2020-03-01 14:00:00,8.83,971.95,28.45,28.4,0.05,249.86,3.34
2020-03-01 15:00:00,79.71,5013.58,26.77,30.42,3.64,249.86,1267.38
2020-03-01 16:00:00,88.93,4866.04,30.09,27.5,2.6,249.86,877.38
2020-03-01 17:00:00,45.67,2989.31,29.67,27.51,2.17,249.86,449.18
2020-03-01 18:00:00,-0.01,1.73,29.02,28.43,0.6,249.86,0.07
2020-03-01 19:00:00,-0.01,1.71,29.22,28.99,0.24,249.86,0.03
2020-03-01 20:00:00,77.86,4599.84,29.92,27.29,2.63,249.86,839.66
2020-03-01 21:00:00,85.96,4666.66,30.34,27.25,3.09,249.86,1000.75
2020-03-01 22:00:00,85.47,5010.04,27,30.8,3.79,249.86,1319.06
2020-03-01 23:00:00,84.52,5031.46,26.74,30.98,4.24,249.86,1479.88
2020-03-02 00:00:00,82.52,4913.55,30.16,27.36,2.81,249.86,957.2
2020-03-02 01:00:00,80.19,4909.67,29.89,26.54,3.35,249.86,1143.17
2020-03-02 02:00:00,-0.01,35.07,28.15,27.61,0.53,249.86,1.3
2020-03-02 03:00:00,-0.01,1.7,28.69,28.45,0.24,249.86,0.03
2020-03-02 04:00:00,-0.01,1.7,29.03,28.97,0.06,249.86,0.01
2020-03-02 05:00:00,-0.01,1.71,29.35,29.36,0,249.86,0
2020-03-02 06:00:00,-0.01,1.73,29.64,29.65,0.01,249.86,0
2020-03-02 07:00:00,-0.01,1.73,29.9,29.9,0,249.86,0
2020-03-02 08:00:00,32.62,3034.8,29.55,27.8,1.75,249.86,368.61
2020-03-02 09:00:00,-0.01,3.31,28.69,27.83,0.86,249.86,0.2
2020-03-02 10:00:00,73.04,4616.11,26.96,29.99,3.02,249.86,969.03
2020-03-02 11:00:00,1.32,527.5,27.6,29.1,1.5,249.86,54.91
2020-03-02 12:00:00,-0.01,1.67,28.36,29.27,0.91,249.86,0.1
2020-03-02 13:00:00,-0.01,1.7,28.85,29.47,0.62,249.86,0.07
2020-03-02 14:00:00,-0.01,1.71,29.21,29.65,0.44,249.86,0.05
2020-03-02 15:00:00,74.9,4677.63,27.18,30.46,3.27,249.86,1062.88
2020-03-02 16:00:00,85.44,4919.8,30.11,27.52,2.59,249.86,884.31
2020-03-02 17:00:00,85.81,4944.48,30.53,27.42,3.11,249.86,1067.58
2020-03-02 18:00:00,84.31,5012.66,27.13,30.77,3.64,249.86,1267.92
2020-03-02 19:00:00,83.9,5030.82,26.82,30.93,4.11,249.86,1434.71
2020-03-02 20:00:00,86.58,4899.68,30.29,27.59,2.7,249.86,918.9
2020-03-02 21:00:00,88.72,4908.22,30.6,27.32,3.29,249.86,1119.17
2020-03-02 22:00:00,88.56,4989.43,27.15,30.93,3.78,249.86,1309.14
2020-03-02 23:00:00,88.48,4995.24,26.84,31.15,4.31,249.86,1494.84
2020-03-03 00:00:00,89.31,4859.87,30.4,27.48,2.92,249.86,983.59
2020-03-03 01:00:00,87.4,4892.04,30.54,27.06,3.47,249.86,1178.95
2020-03-03 02:00:00,40,3046.53,27.26,29.83,2.57,249.86,543.24
2020-03-03 03:00:00,-0.01,1.74,28.15,29.23,1.09,249.86,0.13
2020-03-03 04:00:00,-0.01,1.75,28.76,29.5,0.73,249.86,0.09
2020-03-03 05:00:00,-0.01,1.71,29.21,29.72,0.52,249.86,0.06
2020-03-03 06:00:00,-0.01,1.76,29.56,29.92,0.35,249.86,0.04
2020-03-03 07:00:00,38.01,3426.97,27.57,29.94,2.37,249.86,564.82
2020-03-03 08:00:00,60.39,4951.93,29.38,27.02,2.36,249.86,811.82
2020-03-03 09:00:00,60.04,4955.13,29.55,26.85,2.7,249.86,928.18
2020-03-03 10:00:00,67.86,5051.61,26.88,30.11,3.23,249.86,1131.9
2020-03-03 11:00:00,6.77,855.56,27.58,29.16,1.59,249.86,94.36
2020-03-03 12:00:00,0,1.68,28.38,29.3,0.91,249.86,0.11
2020-03-03 13:00:00,-0.01,1.71,28.88,29.56,0.67,249.86,0.08
2020-03-03 14:00:00,0.76,303.48,29.2,29.75,0.55,249.86,11.53
2020-03-03 15:00:00,80.75,5026.74,27.02,30.47,3.45,249.86,1203.79
2020-03-03 16:00:00,81.56,4890.9,30.12,27.64,2.48,249.86,843.09
2020-03-03 17:00:00,80.91,4898.93,30.41,27.38,3.02,249.86,1028.05
2020-03-03 18:00:00,76.14,4847.55,27.14,30.59,3.45,249.86,1160.33
2020-03-03 19:00:00,0,3.4,27.93,29.18,1.25,249.86,0.29
2020-03-03 20:00:00,68.08,3891.25,29.8,27.81,1.99,249.86,537.66
2020-03-03 21:00:00,89.08,4805.99,30.64,27.38,3.27,249.86,1090.04
2020-03-03 22:00:00,72.92,5033.81,27.12,30.74,3.61,249.86,1262.6
2020-03-03 23:00:00,79.49,5032.48,26.85,30.87,4.02,249.86,1403.92
2020-03-04 00:00:00,79.76,4930.01,30.18,27.56,2.62,249.86,895.79
2020-03-04 01:00:00,72.07,4952.92,30.34,27.3,3.05,249.86,1047.74
2020-03-04 02:00:00,-0.01,350.52,28.45,28.51,0.06,249.86,1.45
2020-03-04 03:00:00,-0.01,1.76,28.96,29.05,0.09,249.86,0.01
2020-03-04 04:00:00,-0.01,1.74,29.28,29.43,0.15,249.86,0.02
2020-03-04 05:00:00,-0.01,1.75,29.57,29.7,0.14,249.86,0.02
2020-03-04 06:00:00,-0.01,1.78,29.81,29.92,0.11,249.86,0.01
2020-03-04 07:00:00,28.46,2052.15,28.8,30.09,1.29,249.86,184.34
2020-03-04 08:00:00,88,4905.45,29.9,27.34,2.56,249.86,872.26
2020-03-04 09:00:00,34.53,2530.01,29.05,27.12,1.93,249.86,339.2
2020-03-04 10:00:00,58.85,5052.32,26.73,30.24,3.51,249.86,1231.57
2020-03-04 11:00:00,59.89,5067.52,26.76,30.47,3.71,249.86,1304.27
2020-03-04 12:00:00,59.95,4954.72,29.66,27.4,2.26,249.86,776.63
2020-03-04 13:00:00,80,4915.1,30.14,27.34,2.79,249.86,952.35
2020-03-04 14:00:00,0,196.21,28.66,28.47,0.19,249.86,2.53
2020-03-04 15:00:00,64.96,4287.62,27.37,30.31,2.93,249.86,873.32
2020-03-04 16:00:00,79.77,4902.21,30.28,27.73,2.55,249.86,869.06
2020-03-04 17:00:00,79.9,4915.32,30.52,27.45,3.07,249.86,1046.78
2020-03-04 18:00:00,77.82,4993.76,27.18,30.76,3.58,249.86,1240.55
2020-03-04 19:00:00,-0.01,311.55,27.99,29.38,1.39,249.86,30.05
2020-03-04 20:00:00,51.91,3837.91,29.65,27.84,1.81,249.86,482.31
2020-03-04 21:00:00,69.91,4867.21,30.24,27.31,2.93,249.86,990.14
2020-03-04 22:00:00,69.94,5021.56,26.99,30.39,3.4,249.86,1185.14
2020-03-04 23:00:00,69.96,5034.39,26.74,30.6,3.86,249.86,1348.35
2020-03-05 00:00:00,69.95,4915.37,29.91,27.46,2.45,249.86,837.27
2020-03-05 01:00:00,2.76,631.48,28.94,27.97,0.97,249.86,42.31
2020-03-05 02:00:00,-0.01,1.82,29.16,28.64,0.52,249.86,0.07
2020-03-05 03:00:00,-0.01,1.78,29.4,29.22,0.18,249.86,0.02
2020-03-05 04:00:00,-0.01,1.74,29.64,29.59,0.05,249.86,0.01
2020-03-05 05:00:00,-0.01,1.73,29.87,29.86,0.01,249.86,0
2020-03-05 06:00:00,-0.01,1.72,30.08,30.08,0,249.86,0
2020-03-05 07:00:00,48.44,4192.3,27.28,29.98,2.7,249.86,786.21
2020-03-05 08:00:00,59.98,4931.72,29.44,27.24,2.2,249.86,752.63
2020-03-05 09:00:00,60.01,4947.74,29.66,27.07,2.59,249.86,890.02
2020-03-05 10:00:00,60.01,5028.62,26.82,29.96,3.13,249.86,1093.88
2020-03-05 11:00:00,60.03,5031.99,26.64,30.19,3.55,249.86,1239.48
2020-03-05 12:00:00,59.88,4925.83,29.56,27.34,2.21,249.86,756.79
2020-03-05 13:00:00,51.67,4656.2,29.59,27.1,2.49,249.86,804.94
2020-03-05 14:00:00,-0.02,180.53,28.61,28.12,0.49,249.86,6.12
2020-03-05 15:00:00,59.08,5043.99,26.74,29.98,3.24,249.86,1132.93
2020-03-05 16:00:00,61.32,4938.14,29.45,27.28,2.17,249.86,744.49
2020-03-05 17:00:00,69.6,4935.91,29.84,27.2,2.64,249.86,903.94
2020-03-05 18:00:00,69.89,5015.35,27.05,30.29,3.23,249.86,1125.56
2020-03-05 19:00:00,0.86,502.81,27.84,29.3,1.47,249.86,51.23
2020-03-05 20:00:00,21.47,1637.18,28.87,28.88,0.01,249.86,0.74
2020-03-05 21:00:00,74.88,4837.44,30.05,27.32,2.73,249.86,916.87
2020-03-05 22:00:00,76.46,5012.41,26.95,30.28,3.33,249.86,1158.89
2020-03-05 23:00:00,41.99,3015.9,26.84,29.69,2.85,249.86,596.47
2020-03-06 00:00:00,62.2,4137.85,29.6,27.67,1.93,249.86,554.32
2020-03-06 01:00:00,-0.01,117.92,28.98,28.25,0.74,249.86,6.03
2020-03-06 02:00:00,-0.01,1.75,29.28,28.81,0.47,249.86,0.06
2020-03-06 03:00:00,-0.01,1.73,29.5,29.36,0.15,249.86,0.02
2020-03-06 04:00:00,-0.01,1.76,29.72,29.69,0.03,249.86,0
2020-03-06 05:00:00,-0.01,1.76,29.91,29.92,0.01,249.86,0
2020-03-06 06:00:00,-0.01,1.7,30.07,30.08,0.01,249.86,0
2020-03-06 07:00:00,-0.01,1.67,30.22,30.21,0.01,249.86,0
2020-03-06 08:00:00,-0.01,145.9,30.29,30.12,0.17,249.86,1.73
2020-03-06 09:00:00,13.67,1185.22,28.95,27.71,1.24,249.86,102.18
2020-03-06 10:00:00,71.92,5024.32,26.8,30.06,3.26,249.86,1136.46
2020-03-06 11:00:00,65.93,5063.85,26.53,30.28,3.75,249.86,1318.43
2020-03-06 12:00:00,57.39,4750.57,29.54,27.45,2.09,249.86,688.44
2020-03-06 13:00:00,0,280.84,28.85,28.1,0.75,249.86,14.63
2020-03-06 14:00:00,5.56,711.33,28.85,28.74,0.11,249.86,5.47
2020-03-06 15:00:00,81.29,4989.8,27.09,30.7,3.61,249.86,1250.22
2020-03-06 16:00:00,81.03,4854.24,30.31,27.78,2.53,249.86,851.1
2020-03-06 17:00:00,78.99,4882.14,30.58,27.54,3.04,249.86,1028.74
2020-03-06 18:00:00,79.05,4955.96,27.34,30.89,3.55,249.86,1220.33
2020-03-06 19:00:00,6.48,845.61,27.88,29.63,1.75,249.86,102.91
2020-03-06 20:00:00,59.82,3677.09,29.8,28.06,1.74,249.86,444.45
2020-03-06 21:00:00,85.72,4744.21,30.64,27.45,3.19,249.86,1049.24
2020-03-06 22:00:00,84.64,4925.39,27.26,30.96,3.7,249.86,1266.44
2020-03-06 23:00:00,82.11,4954.08,26.92,31.11,4.19,249.86,1441.01
2020-03-07 00:00:00,82.2,4824.88,30.35,27.58,2.77,249.86,929.05
2020-03-07 01:00:00,81.65,4844.44,30.54,27.3,3.25,249.86,1091.26
2020-03-07 02:00:00,81.19,4915.59,27.13,30.82,3.68,249.86,1256.72
2020-03-07 03:00:00,82.33,4925.06,26.87,31.02,4.15,249.86,1419.31
2020-03-07 04:00:00,55.21,3709.61,29.85,27.75,2.1,249.86,539.6
2020-03-07 05:00:00,0,2.75,29.18,28.31,0.86,249.86,0.16
2020-03-07 06:00:00,0,1.75,29.42,28.89,0.53,249.86,0.07
2020-03-07 07:00:00,-0.01,1.74,29.67,29.45,0.22,249.86,0.03
2020-03-07 08:00:00,26.64,2458.07,29.17,27.5,1.67,249.86,284.39
2020-03-07 09:00:00,-0.01,2.37,28.75,27.75,1.01,249.86,0.16
2020-03-07 10:00:00,-0.01,1.64,29.02,28.4,0.62,249.86,0.07
2020-03-07 11:00:00,0.01,1159.55,27.11,28.28,1.17,249.86,94.18
2020-03-07 12:00:00,-0.01,1.63,27.8,28.51,0.71,249.86,0.08
2020-03-07 13:00:00,-0.01,1.6,28.36,28.89,0.53,249.86,0.06
2020-03-07 14:00:00,17.16,1343.69,28.21,29.25,1.04,249.86,97.38
2020-03-07 15:00:00,73.94,4920.58,26.86,30.43,3.57,249.86,1218.49
2020-03-07 16:00:00,66.88,4829.46,29.83,27.47,2.36,249.86,790.9
2020-03-07 17:00:00,67.08,4841.35,30.1,27.33,2.78,249.86,933.15
2020-03-07 18:00:00,72.84,4933.81,27.24,30.58,3.34,249.86,1145.05
2020-03-07 19:00:00,82.29,4911.79,26.86,30.72,3.87,249.86,1318.38
2020-03-07 20:00:00,82.88,4789.3,30.28,27.69,2.59,249.86,862.11
2020-03-07 21:00:00,70.19,4865.2,30.55,27.46,3.09,249.86,1044.42
2020-03-07 22:00:00,73.46,4912.27,27.13,30.64,3.52,249.86,1198.69
2020-03-07 23:00:00,67.9,4942.82,26.8,30.78,3.98,249.86,1366.33
2020-03-08 00:00:00,64.47,4847.42,29.9,27.44,2.46,249.86,827.21
2020-03-08 01:00:00,61.23,4875.26,29.96,27.15,2.8,249.86,947.77
2020-03-08 02:00:00,-0.01,346.16,28.43,28.53,0.1,249.86,2.29
2020-03-08 03:00:00,-0.01,1.72,28.97,29.09,0.12,249.86,0.01
2020-03-08 04:00:00,-0.01,1.73,29.31,29.48,0.17,249.86,0.02
2020-03-08 05:00:00,-0.01,1.69,29.59,29.75,0.16,249.86,0.02
2020-03-08 06:00:00,-0.01,1.68,29.8,29.91,0.11,249.86,0.01
2020-03-08 07:00:00,-0.01,1.68,29.97,30.03,0.06,249.86,0.01
2020-03-08 08:00:00,-0.01,128.44,29.28,28.86,0.42,249.86,3.73
2020-03-08 09:00:00,-0.01,3.21,28.84,27.9,0.94,249.86,0.21
2020-03-08 10:00:00,38.33,2773.33,27.67,28.94,1.27,249.86,245.02
2020-03-08 11:00:00,70.8,4979.63,26.43,30.03,3.6,249.86,1242.67
2020-03-08 12:00:00,74.8,4864.22,29.7,27.13,2.57,249.86,867.52
2020-03-08 13:00:00,74.53,4860.72,30.06,26.92,3.14,249.86,1057.97
2020-03-08 14:00:00,-0.01,374.53,28.15,28.24,0.1,249.86,2.48
2020-03-08 15:00:00,77.79,4840.92,27.04,30.61,3.57,249.86,1198.81
2020-03-08 16:00:00,88.04,4763.76,30.55,27.76,2.79,249.86,921.14
2020-03-08 17:00:00,87.32,4775.62,30.87,27.48,3.39,249.86,1123.01
2020-03-08 18:00:00,84.26,4885.37,27.32,31.18,3.86,249.86,1309.19
2020-03-08 19:00:00,82.31,4916.1,27.01,31.29,4.28,249.86,1461.45
2020-03-08 20:00:00,64.61,4868.24,30.25,27.61,2.64,249.86,892.37
2020-03-08 21:00:00,60.39,4889.13,30.12,27.16,2.96,249.86,1003.21
2020-03-08 22:00:00,66.82,4931.69,26.9,30.29,3.39,249.86,1160.59
2020-03-08 23:00:00,77.7,4919.3,26.83,30.75,3.92,249.86,1337.33
2020-03-09 00:00:00,87.74,4776.43,30.28,27.59,2.69,249.86,891.53
2020-03-09 01:00:00,81.67,4795.13,30.59,27.34,3.25,249.86,1080.88
2020-03-09 02:00:00,-0.01,117.26,28.89,28.49,0.4,249.86,3.29
2020-03-09 03:00:00,-0.01,1.8,29.34,29.16,0.18,249.86,0.02
2020-03-09 04:00:00,-0.01,1.77,29.63,29.59,0.04,249.86,0
2020-03-09 05:00:00,-0.01,1.78,29.9,29.9,0,249.86,0
2020-03-09 06:00:00,-0.01,1.77,30.14,30.13,0,249.86,0
2020-03-09 07:00:00,-0.01,1.8,30.34,30.3,0.03,249.86,0
2020-03-09 08:00:00,-0.01,152.77,29.47,28.82,0.65,249.86,6.84
2020-03-09 09:00:00,-0.01,2.96,29,27.79,1.21,249.86,0.25
2020-03-09 10:00:00,80.48,4867.47,26.94,30.31,3.37,249.86,1139.22
2020-03-09 11:00:00,85.14,4911.18,26.88,30.93,4.05,249.86,1379.2
2020-03-09 12:00:00,85.16,4816.95,30.42,27.71,2.7,249.86,903.94
2020-03-09 13:00:00,43.09,2873.7,29.89,27.71,2.18,249.86,434.39
2020-03-09 14:00:00,-0.01,1.78,29.21,28.57,0.63,249.86,0.08
2020-03-09 15:00:00,78.34,4734.11,27.26,30.77,3.51,249.86,1153.75
2020-03-09 16:00:00,85.17,4811.88,30.59,27.77,2.82,249.86,943.15
2020-03-09 17:00:00,85.15,4812.05,30.91,27.52,3.39,249.86,1132.94
2020-03-09 18:00:00,59.84,4717.1,27.3,30.87,3.56,249.86,1165.67
2020-03-09 19:00:00,-0.01,3.48,28.17,29.39,1.22,249.86,0.3
2020-03-09 20:00:00,63.18,4584.6,29.87,27.31,2.57,249.86,817.03
2020-03-09 21:00:00,72.64,4785.81,30.29,27.32,2.97,249.86,987.59
2020-03-09 22:00:00,75.52,4954.11,27.15,30.58,3.44,249.86,1181.3
2020-03-09 23:00:00,73.57,4971.16,26.92,30.82,3.9,249.86,1345.91
2020-03-10 00:00:00,73.26,4851.8,30.06,27.58,2.48,249.86,835.5
2020-03-10 01:00:00,73.61,4865.73,30.26,27.33,2.92,249.86,987.08
2020-03-10 02:00:00,60.94,4558.58,27.21,30.38,3.17,249.86,1001.44
2020-03-10 03:00:00,-0.01,1.78,28.08,29.24,1.17,249.86,0.14
2020-03-10 04:00:00,-0.01,1.77,28.79,29.62,0.82,249.86,0.1
2020-03-10 05:00:00,-0.04,711.57,27.97,27.4,0.57,249.86,28.28
2020-03-10 06:00:00,-0.01,1.71,28.12,27.59,0.52,249.86,0.06
2020-03-10 07:00:00,-0.01,1.7,28.5,28.36,0.14,249.86,0.02
2020-03-10 08:00:00,-0.01,147.7,28.24,28.08,0.16,249.86,1.68
2020-03-10 09:00:00,-0.01,3.09,28.09,27.44,0.64,249.86,0.14
2020-03-10 10:00:00,54.38,3821.71,27.07,29.29,2.22,249.86,588.87
2020-03-10 11:00:00,83.99,4910.43,26.7,30.41,3.71,249.86,1264.21
2020-03-10 12:00:00,87.99,4822.69,30.12,27.51,2.6,249.86,871.19
2020-03-10 13:00:00,78.97,4854.99,30.44,27.33,3.11,249.86,1048.02
2020-03-10 14:00:00,0.03,212.04,28.66,28.31,0.36,249.86,5.24
2020-03-10 15:00:00,72.61,4923.9,27.09,30.7,3.6,249.86,1230.99
2020-03-10 16:00:00,67.61,4761.65,30.19,27.69,2.49,249.86,824.29
2020-03-10 17:00:00,63.74,4791.22,30.15,27.32,2.84,249.86,943.36
2020-03-10 18:00:00,70.82,4958.2,27.09,30.35,3.26,249.86,1122.62
2020-03-10 19:00:00,60.09,4974.33,26.26,29.96,3.7,249.86,1277.65
2020-03-10 20:00:00,77.13,4717.83,29.75,27.35,2.41,249.86,788.59
2020-03-10 21:00:00,84.84,4730.51,30.56,27.49,3.07,249.86,1008.27
2020-03-10 22:00:00,85,4910.34,27.3,30.92,3.62,249.86,1233.83
2020-03-10 23:00:00,83.43,4930.67,26.98,31.12,4.14,249.86,1416.31
2020-03-11 00:00:00,84.31,4799.73,30.44,27.7,2.74,249.86,914.28
2020-03-11 01:00:00,58.74,4353.46,30.34,27.4,2.93,249.86,886.46
2020-03-11 02:00:00,-0.01,1.8,28.77,28.08,0.7,249.86,0.09
2020-03-11 03:00:00,-0.01,1.72,29.12,28.8,0.32,249.86,0.04
2020-03-11 04:00:00,-0.01,1.74,29.38,29.26,0.12,249.86,0.01
2020-03-11 05:00:00,-0.01,1.73,29.65,29.61,0.04,249.86,0
2020-03-11 06:00:00,-0.01,1.73,29.88,29.86,0.01,249.86,0
2020-03-11 07:00:00,-0.01,1.74,30.07,30.05,0.02,249.86,0
2020-03-11 08:00:00,-0.01,141.67,29.5,29.09,0.41,249.86,3.99
2020-03-11 09:00:00,5.44,572.21,28.9,27.75,1.16,249.86,45.93
2020-03-11 10:00:00,83.14,4935.61,26.87,30.31,3.43,249.86,1175.51
2020-03-11 11:00:00,73.57,4848.35,26.79,30.71,3.91,249.86,1316.65
2020-03-11 12:00:00,-0.01,7.79,27.55,28.34,0.79,249.86,0.43
2020-03-11 13:00:00,-0.01,1.68,28.26,28.5,0.24,249.86,0.03
2020-03-11 14:00:00,10.69,776.46,28.47,29.04,0.56,249.86,30.39
2020-03-11 15:00:00,88.8,4908.35,27.02,30.92,3.89,249.86,1326.36
2020-03-11 16:00:00,87.52,4774.49,30.58,27.75,2.83,249.86,937.32
2020-03-11 17:00:00,87.06,4797.52,30.87,27.47,3.4,249.86,1130.77
2020-03-11 18:00:00,86.52,4896.82,27.3,31.13,3.83,249.86,1303.14
2020-03-11 19:00:00,86.56,4911.81,27,31.32,4.32,249.86,1472.99
2020-03-11 20:00:00,73.75,4829.18,30.45,27.73,2.72,249.86,910.1
2020-03-11 21:00:00,86.9,4815.41,30.77,27.48,3.3,249.86,1102.13
2020-03-11 22:00:00,86.76,4870.85,27.33,31.14,3.81,249.86,1289.7
2020-03-11 23:00:00,86.7,4878.6,27.03,31.39,4.36,249.86,1476.52
2020-03-12 00:00:00,74.97,4804.68,30.55,27.67,2.88,249.86,958.91
2020-03-12 01:00:00,33.76,3136.92,29.64,27.36,2.28,249.86,496.72
2020-03-12 02:00:00,53.99,4646.63,26.96,30.07,3.11,249.86,1004
2020-03-12 03:00:00,60.7,4959.04,26.66,30.39,3.73,249.86,1283.75
2020-03-12 04:00:00,26.02,2523.91,28.49,27.17,1.32,249.86,230.75
2020-03-12 05:00:00,-0.01,3.49,28.41,27.48,0.93,249.86,0.22
2020-03-12 06:00:00,0,1.66,28.8,28.22,0.59,249.86,0.07
2020-03-12 07:00:00,19.2,1652.51,28.41,29.14,0.73,249.86,83.41
